CellType,Cell,Gene,de_prob,dropout_mid,cell_frac,gene_frac,meanlog,sdlog,doublet_frac,ParamID,BaseID,TaskIndex,Replicate,Method,MasterSeed,CleanSeed,PerturbationSeed,NoiseDesign,Condition,DeFacLoc,ClusteringSeedMode,Calibration,Alpha,RuntimeSec,NCells,InputGenes,AnalysisGenes,DOverN,BaseZeroFraction,ConditionZeroFraction,AddedZeroFractionAllEntries,AddedZeroFractionAmongNonzero,ChangedEntryFraction,ContaminatedCells,ContaminatedCellFraction,ConditionDiagnostic,GroupCountMin,GroupCountMax,GroupCountVector,BackgroundDropoutMid,BackgroundDropoutSeed,BackgroundZeroFraction,DropoutSweepSeed,NoiseDesignDiagnostic,EigenBackend,grid_scale_method,grid_computed_k,grid_orthogonality_error,ARI_kmeans_pc10,NMI_kmeans_pc10,ARI_louvain_pc10,NMI_louvain_pc10,k_louvain_pc10,ARI_gmm_pc10,NMI_gmm_pc10,k_gmm_pc10,ARI_kmeans_pc20,NMI_kmeans_pc20,ARI_louvain_pc20,NMI_louvain_pc20,k_louvain_pc20,ARI_gmm_pc20,NMI_gmm_pc20,k_gmm_pc20,pcp_lambda,pcp_converged,pcp_iterations,pcp_final_delta,pcp_relative_reconstruction_error,pcp_low_rank_estimate,pcp_sparse_fraction,Q1,Q2,Q3,Q3star,GmmItmax,EvaluationRuntimeSec,SourceFile,CodeVersion,DoubletDonorDesign
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,5,Winsor,12345,13350,13361,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.34200000000055,2000,2000,1991,0.9955,0.19288775,0.30961475,0.116727,0.144623006279486,0.11807775,40,0.02,shift,156,615,1:156;2:265;3:443;4:521;5:615,0,13851,0.30961475,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.693327876382253,0.723289884839813,0.988752053261533,0.979439163262701,5,0.724491965293487,0.756655563112032,8,0.697415119836196,0.725619628314389,0.95233082178414,0.927039459169382,5,0.651428922231819,0.71079129180809,9,,,,,,,,56.3237455183442,69.3641082759122,71.0390813795965,72.8819179265253,1000,153.527000000002,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,5,Quad,12345,13350,13361,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.35900000000038,2000,2000,1991,0.9955,0.19288775,0.30961475,0.116727,0.144623006279486,0.11807775,40,0.02,shift,156,615,1:156;2:265;3:443;4:521;5:615,0,13851,0.30961475,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.694088818782712,0.724306252112301,0.983614782267942,0.971078485085723,5,0.70188248445887,0.751287776674118,8,0.696955202740332,0.724908509826813,0.954409049722982,0.93154593544156,5,0.697464389140524,0.744678017594806,8,,,,,,,,56.3237455183442,69.3641082759122,71.0390813795965,72.8819179265253,1000,153.611000000001,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,5,Ball,12345,13350,13361,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.34300000000076,2000,2000,1991,0.9955,0.19288775,0.30961475,0.116727,0.144623006279486,0.11807775,40,0.02,shift,156,615,1:156;2:265;3:443;4:521;5:615,0,13851,0.30961475,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.692346135882078,0.719525700258669,0.989157483167408,0.979748906091403,5,0.852891905646158,0.864879678912794,6,0.690855970742962,0.718887423408023,0.954926618035934,0.928116336763981,5,0.741524370492624,0.782583930575085,7,,,,,,,,56.3237455183442,69.3641082759122,71.0390813795965,72.8819179265253,1000,139.106,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,5,Shell,12345,13350,13361,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.36699999999837,2000,2000,1991,0.9955,0.19288775,0.30961475,0.116727,0.144623006279486,0.11807775,40,0.02,shift,156,615,1:156;2:265;3:443;4:521;5:615,0,13851,0.30961475,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.694755492115449,0.724099560156129,0.984452381734002,0.971376302459865,5,0.769113911273209,0.796900764666486,7,0.696210501114426,0.723835468475657,0.954756415889971,0.929243269513911,5,0.591102131024715,0.671523856160192,10,,,,,,,,56.3237455183442,69.3641082759122,71.0390813795965,72.8819179265253,1000,144.473999999998,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,5,LR,12345,13350,13361,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.45500000000175,2000,2000,1991,0.9955,0.19288775,0.30961475,0.116727,0.144623006279486,0.11807775,40,0.02,shift,156,615,1:156;2:265;3:443;4:521;5:615,0,13851,0.30961475,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.692151625939682,0.719417007952164,0.983567872845329,0.970420669543286,5,0.869376988335885,0.873566056373205,6,0.694371614276623,0.721465304920153,0.95665634946936,0.929326026210288,5,0.622870772588442,0.697424041287215,9,,,,,,,,56.3237455183442,69.3641082759122,71.0390813795965,72.8819179265253,1000,139.846999999998,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,PcaGrid,12345,13351,13362,background_dropout_mid0,shift,0.1,common,none,,529.701000000001,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,rrcov::PcaGrid,mad,20,1.99840144432528e-15,0.000279555432444892,0.00331945083194545,0.00177142894710529,0.00500088701451497,13,0.00188177687768931,0.0067009306440894,9,0.000627986117905103,0.00280397870598595,0.00216453324820542,0.00487695070120692,9,-0.000279570533928953,0.00621403146732549,12,,,,,,,,,,,,1000,196,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,PcaHubert,12345,13351,13362,background_dropout_mid0,shift,0.1,common,none,,9.95499999999811,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,rrcov::PcaHubert,"",,,0.609241931714714,0.630764135137734,0.958038648650514,0.922104656336366,5,0.732727495500455,0.755042334791694,7,0.619277746403714,0.628061016913315,0.901298574708263,0.843669894923351,5,0.853613679892608,0.789511016694158,6,,,,,,,,,,,,1000,101.928,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,PCP,12345,13351,13362,background_dropout_mid0,shift,0.1,common,none,,1071.153,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,0.659691829625792,0.666150674175316,0.807611651305883,0.803030009470265,6,0.976533290332046,0.95227617192273,5,0.65936528806273,0.666397568974819,0.9108656113552,0.863035099992596,5,0.724823564760662,0.759573891986039,7,0.0223606797749979,TRUE,274,9.89106724222373e-06,9.89106724222373e-06,1046,0.543841854636592,,,,,1000,141.385000000002,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,PCA,12345,13351,13362,background_dropout_mid0,shift,0.1,common,none,,3.72200000000157,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,stats::prcomp,"",,,0.62880638141575,0.637156172613011,0.945422085846413,0.903173415997176,5,0.68928894565844,0.717848590401841,8,0.624847565345219,0.63284976678729,0.907622714201583,0.848344067396774,5,0.876440925572933,0.803727052133235,6,,,,,,,,,,,,1000,85.4680000000008,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,K's tau,12345,13351,13362,background_dropout_mid0,shift,0.1,common,none,,1.09800000000178,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.618218698419631,0.632830743684903,0.948912900465812,0.91200255377801,5,0.782596346814792,0.777827756149416,7,0.622032469379609,0.633431931790147,0.879813444234026,0.816781096171543,5,0.735212525579427,0.758559138670048,7,,,,,,,,,,,,1000,149.521000000001,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,Winsor,12345,13351,13362,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.36800000000221,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.628461912766331,0.635819375219731,0.946417183226007,0.906828560061422,5,0.647546225968549,0.700551109354961,8,0.623191440628723,0.632513570918508,0.89234245908068,0.830313316753777,5,0.660898802010407,0.684026377618168,8,,,,,,,,56.4736586389345,69.5263288248994,71.1827719204434,72.8703505123475,1000,152.007999999998,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,Quad,12345,13351,13362,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.3650000000016,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.627602029447346,0.635239070413054,0.944644219941558,0.906870025024611,5,0.658804210625002,0.704298040651576,8,0.622344067513345,0.631934661294687,0.866673391420857,0.798469633148081,5,0.65440997959813,0.691801382376759,8,,,,,,,,56.4736586389345,69.5263288248994,71.1827719204434,72.8703505123475,1000,147.482,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,Ball,12345,13351,13362,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.34100000000035,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.622926541050369,0.633591757019104,0.958764508042487,0.92364832323869,5,0.710435307164947,0.747917597408728,7,0.621173389942574,0.633364619921132,0.877725629784779,0.813336039807083,5,0.639327007605323,0.696032291322523,8,,,,,,,,56.4736586389345,69.5263288248994,71.1827719204434,72.8703505123475,1000,151.770999999997,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,Shell,12345,13351,13362,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.36799999999857,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.622899227623971,0.632891106121585,0.942651929476022,0.903262485122497,5,0.645035298025826,0.698863971957009,8,0.617703131645214,0.627965732791028,0.897442830298272,0.838563610524339,5,0.630736940972222,0.688013262877393,8,,,,,,,,56.4736586389345,69.5263288248994,71.1827719204434,72.8703505123475,1000,153.673999999999,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,6,LR,12345,13351,13362,background_dropout_mid0,shift,0.1,common,pairwise_empirical_quantile,0.05,1.39700000000084,2000,2000,1995,0.9975,0.18684,0.3096455,0.1228055,0.151022553986915,0.12418925,40,0.02,shift,141,682,1:141;2:273;3:398;4:506;5:682,0,13852,0.3096455,,background_dropout_mid0,RSpectra::eigs_sym,"",,,0.62332645722462,0.633839481472521,0.947553400508821,0.907042407209246,5,0.714682941401513,0.749396319339416,7,0.622741953294709,0.634079424506504,0.883870053371524,0.821761885307208,5,0.641127909054805,0.693536928977713,8,,,,,,,,56.4736586389345,69.5263288248994,71.1827719204434,72.8703505123475,1000,157.097999999998,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,7,PcaGrid,12345,13352,13363,background_dropout_mid0,shift,0.1,common,none,,508.448,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,rrcov::PcaGrid,mad,20,1.55431223447522e-15,0.00119300763179897,0.00366888259853589,-0.000306446010770001,0.00451904718458115,11,0.000962581554967443,0.00559505110625684,14,4.42146058200279e-05,0.00259484706110676,-0.000813908781250568,0.00357146237446551,9,-0.00217289652202578,0.00636520126606088,13,,,,,,,,,,,,1000,176.006000000001,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,7,PcaHubert,12345,13352,13363,background_dropout_mid0,shift,0.1,common,none,,9.93400000000111,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,rrcov::PcaHubert,"",,,0.711504497722798,0.691719889879652,0.962520017820837,0.927009747711193,5,0.816966665293284,0.832272310023956,6,0.711699483136488,0.691716267298632,0.923846640261439,0.869483824969377,5,0.548030027236005,0.626002857107966,10,,,,,,,,,,,,1000,152.691999999999,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,7,PCP,12345,13352,13363,background_dropout_mid0,shift,0.1,common,none,,1091.864,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,0.758953309614759,0.79032545028466,0.958864719421574,0.922482263490262,5,0.978487191641951,0.957252594782447,5,0.759327658826132,0.792218388472229,0.919547996906115,0.870198481518218,5,0.750185126678747,0.780018675396875,7,0.0223606797749979,TRUE,273,9.87739833262741e-06,9.8773983326274e-06,1013,0.536959507042254,,,,,1000,132.970000000001,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,1,12,7,PCA,12345,13352,13363,background_dropout_mid0,shift,0.1,common,none,,3.75200000000041,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,0.727127626689888,0.705232422196282,0.966712539210544,0.938255145665199,5,0.691230130434831,0.721360105925296,8,0.738820976061007,0.709497998722029,0.939156942371078,0.89342613585579,5,0.593779576132029,0.65361107481322,10,,,,,,,,,,,,1000,147.784,results/simulation1/simulation1_background_metrics_long.csv,20260620_doublet_unmodified_singlet_donors,""
