BaseID,Replicate,Method,Alpha,CellType,Cell,Gene,de_prob,dropout_mid,cell_frac,gene_frac,meanlog,sdlog,doublet_frac,ParamID,TaskIndex,Condition,MasterSeed,CleanSeed,PerturbationSeed,RunMode,NoiseDesign,DeFacLoc,Calibration,RuntimeSec,NCells,InputGenes,AnalysisGenes,DOverN,BaseZeroFraction,ConditionZeroFraction,AddedZeroFractionAllEntries,AddedZeroFractionAmongNonzero,ChangedEntryFraction,ContaminatedCells,ContaminatedCellFraction,ConditionDiagnostic,GroupCountMin,GroupCountMax,GroupCountVector,BackgroundDropoutMid,BackgroundDropoutSeed,BackgroundZeroFraction,DropoutSweepSeed,NoiseDesignDiagnostic,EigenBackend,grid_scale_method,grid_computed_k,grid_orthogonality_error,UniverseP,KeptP,GeneHash,RDS_Path,pcp_lambda,pcp_converged,pcp_iterations,pcp_final_delta,pcp_relative_reconstruction_error,pcp_low_rank_estimate,pcp_sparse_fraction,Q1,Q2,Q3,Q3star,CleanPath,SimilarityPC10,SimilarityPC20,MethodKey,SourceFile,CodeVersion,DoubletDonorDesign,CleanSeedReference,CleanGeneHash,CleanServerPath,LocalPerturbedPath
1,1,Shell,0.05,5,2000,2000,0.08,3,,,,,,6,6,dropout,12345,13346,13379,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.37300000000005,2000,2000,1966,0.983,0.19942725,0.6975585,0.49813125,0.622218592876163,0.49813125,0,0,dropout,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,13847,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1966,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_06/BaseID01_ParamID06_rep01_dropout_Shell_alpha005.rds,,,,,,,,57.0424087201852,69.3778797544258,73.5763081893319,76.4677462126515,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.276242030831729,0.19719500055081,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,,,,,0.02,7,7,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.31299999999987,2000,2000,1988,0.994,0.19942725,0.31597825,0.11770225,0.147022553540575,0.13290325,40,0.02,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_07/BaseID01_ParamID07_rep01_doublet_Shell_alpha005.rds,,,,,,,,54.7215735598169,69.809978585618,71.5468307560684,73.2849340938633,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.975876946573531,0.972716001564764,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,,,,,0.05,8,8,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.34100000000012,2000,2000,1988,0.994,0.19942725,0.31259125,0.11623775,0.145193238216015,0.1542575,100,0.05,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_08/BaseID01_ParamID08_rep01_doublet_Shell_alpha005.rds,,,,,,,,52.372923180463,70.3133845535544,72.0935873401065,73.8594511168401,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.916433157140908,0.921177408283783,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,,,,,0.08,9,9,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.40899999999988,2000,2000,1987,0.9935,0.19942725,0.3091255,0.11466,0.143222461668849,0.175718,160,0.08,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_09/BaseID01_ParamID09_rep01_doublet_Shell_alpha005.rds,,,,,,,,51.2486101998719,70.6802898818372,72.4219494115873,74.1204602549225,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.844747140039665,0.885393043605933,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,,,,,0.1,10,10,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.27099999999996,2000,2000,1987,0.9935,0.19942725,0.306957,0.11370275,0.142026755219935,0.1899795,200,0.1,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_10/BaseID01_ParamID10_rep01_doublet_Shell_alpha005.rds,,,,,,,,50.6581770974541,71.0513867382162,72.801162074412,74.4405005636239,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.859363791264702,0.850929822205534,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,,,,,0.15,11,11,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.30199999999991,2000,2000,1987,0.9935,0.19942725,0.30178925,0.11150025,0.139275599875214,0.2256565,300,0.15,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_11/BaseID01_ParamID11_rep01_doublet_Shell_alpha005.rds,,,,,,,,48.6031598635451,71.8522298124007,73.6053291974244,75.259225717455,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.797821428107147,0.784447651015079,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,12,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.35500000000002,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_12/BaseID01_ParamID12_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3313724317714,69.5750392796587,71.3519065447656,73.2083075460948,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.999142963469469,0.998528220501168,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.04,0.1,2,0.3,,13,13,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.31999999999994,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.1213215,80,0.04,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_13/BaseID01_ParamID13_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3368629517442,69.5674271468879,71.3395429524757,73.1852276543132,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.996678138242256,0.9934591595246,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.06,0.1,2,0.3,,14,14,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.33999999999992,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.12271275,120,0.06,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_14/BaseID01_ParamID14_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3393490818023,69.5514334180121,71.3196991483502,73.1680574287281,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.996432472934334,0.993639596094066,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.08,0.1,2,0.3,,15,15,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.37100000000009,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.12405625,160,0.08,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_15/BaseID01_ParamID15_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3567681352901,69.5377299790967,71.2976330422389,73.1222236520016,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.994712453346575,0.991568929565605,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.1,0.1,2,0.3,,16,16,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.31400000000008,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.12542375,200,0.1,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_16/BaseID01_ParamID16_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3452433551799,69.5294434931178,71.2894153277919,73.1221998501415,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.994651761420166,0.972982351249119,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.02,0.1,1.5,0.3,,17,17,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.30599999999981,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_17/BaseID01_ParamID17_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3278700811893,69.5840524036378,71.365120104665,73.2261699380398,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.999614354814688,0.999326561336394,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.02,0.1,2,0.3,,18,18,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.36799999999994,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_18/BaseID01_ParamID18_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3313724317714,69.5750392796587,71.3519065447656,73.2083075460948,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.999142963469469,0.998528220501168,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.02,0.1,3,0.3,,19,19,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.38200000000006,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_19/BaseID01_ParamID19_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3391638933267,69.5534975533197,71.3209872204758,73.1706436581499,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.99775005715364,0.99662628216344,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.02,0.1,4,0.3,,20,20,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.31600000000003,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_20/BaseID01_ParamID20_rep01_shift_Shell_alpha005.rds,,,,,,,,56.345216727423,69.5308809752146,71.2879646474963,73.1263184859757,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.995994891092286,0.994580186121602,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,Shell,0.05,5,2000,2000,0.08,,0.02,0.1,5,0.3,,21,21,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.34399999999982,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_21/BaseID01_ParamID21_rep01_shift_Shell_alpha005.rds,,,,,,,,56.3483139475359,69.5116398759645,71.2577926231545,73.0855552488456,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Shell_alpha005.rds,0.993598568112652,0.992316539741229,Shell,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,-1,,,,,,2,2,dropout,12345,13346,13379,perturbed,background_dropout_mid0,0.1,none,1.32999999999993,2000,2000,1994,0.997,0.19942725,0.25682675,0.0573995,0.0716980436818515,0.0573995,0,0,dropout,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,13847,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1994,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_02/BaseID01_ParamID02_rep01_dropout_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.455086565941528,0.299554229562891,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,0,,,,,,3,3,dropout,12345,13346,13379,perturbed,background_dropout_mid0,0.1,none,1.88900000000012,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11859325,0,0,dropout,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,13847,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_03/BaseID01_ParamID03_rep01_dropout_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,1,1,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,1,,,,,,4,4,dropout,12345,13346,13379,perturbed,background_dropout_mid0,0.1,none,1.31299999999987,2000,2000,1983,0.9915,0.19942725,0.41822675,0.2187995,0.273303706627536,0.2187995,0,0,dropout,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,13847,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1983,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_04/BaseID01_ParamID04_rep01_dropout_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.392353953460245,0.254967318637908,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,2,,,,,,5,5,dropout,12345,13346,13379,perturbed,background_dropout_mid0,0.1,none,1.79899999999998,2000,2000,1982,0.991,0.19942725,0.553031,0.35360375,0.441688466163756,0.35360375,0,0,dropout,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,13847,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1982,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_05/BaseID01_ParamID05_rep01_dropout_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.357214006943626,0.230690966332525,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,3,,,,,,6,6,dropout,12345,13346,13379,perturbed,background_dropout_mid0,0.1,none,1.2199999999998,2000,2000,1966,0.983,0.19942725,0.6975585,0.49813125,0.622218592876163,0.49813125,0,0,dropout,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,13847,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1966,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_06/BaseID01_ParamID06_rep01_dropout_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.278080326904137,0.201464339626339,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,,,,,0.02,7,7,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,none,1.75999999999999,2000,2000,1988,0.994,0.19942725,0.31597825,0.11770225,0.147022553540575,0.13290325,40,0.02,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_07/BaseID01_ParamID07_rep01_doublet_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.872566718142962,0.913421996002908,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,,,,,0.05,8,8,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,none,1.18900000000008,2000,2000,1988,0.994,0.19942725,0.31259125,0.11623775,0.145193238216015,0.1542575,100,0.05,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_08/BaseID01_ParamID08_rep01_doublet_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.842113506014082,0.865156073989607,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,,,,,0.08,9,9,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,none,1.83600000000001,2000,2000,1987,0.9935,0.19942725,0.3091255,0.11466,0.143222461668849,0.175718,160,0.08,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_09/BaseID01_ParamID09_rep01_doublet_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.801105529051985,0.799613261640501,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,,,,,0.1,10,10,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,none,1.15899999999988,2000,2000,1987,0.9935,0.19942725,0.306957,0.11370275,0.142026755219935,0.1899795,200,0.1,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_10/BaseID01_ParamID10_rep01_doublet_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.779571321000385,0.771577251476931,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,,,,,0.15,11,11,doublet,12345,13346,13368,perturbed,background_dropout_mid0,0.1,none,1.18299999999999,2000,2000,1987,0.9935,0.19942725,0.30178925,0.11150025,0.139275599875214,0.2256565,300,0.15,doublet,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_11/BaseID01_ParamID11_rep01_doublet_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.695275961703123,0.691173255886038,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,12,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,none,1.22700000000009,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.11996575,40,0.02,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_12/BaseID01_ParamID12_rep01_shift_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.998844899950631,0.994641868910914,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,0.04,0.1,2,0.3,,13,13,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,none,1.18900000000008,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.1213215,80,0.04,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_13/BaseID01_ParamID13_rep01_shift_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.993422747338401,0.989157733009817,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
1,1,K's tau,,5,2000,2000,0.08,,0.06,0.1,2,0.3,,14,14,shift,12345,13346,13357,perturbed,background_dropout_mid0,0.1,none,1.21900000000005,2000,2000,1989,0.9945,0.19942725,0.3180205,0.11859325,0.148135506735646,0.12271275,120,0.06,shift,139,656,1:139;2:255;3:423;4:527;5:656,0,13847,0.3180205,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1989,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_14/BaseID01_ParamID14_rep01_shift_Tau.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep01_clean_Tau.rds,0.994574924178462,0.995131362093645,K's tau,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13346,9ec1206ea89bee14cd9983cd62464cb0,,
