ParamID,Replicate,Method,PC,ARI,Group
6,3,Quad,PC20,0.00139188873724079,Proposed
6,3,Shell,PC10,0.000865289436906279,Proposed
6,3,Shell,PC20,4.04398842643908e-05,Proposed
6,3,Winsor,PC10,2.87043370585877e-05,Proposed
6,3,Winsor,PC20,0.000338373556231005,Proposed
6,4,Ball,PC10,0.00917253026600327,Proposed
6,4,Ball,PC20,0.00306178135348991,Proposed
6,4,K's tau,PC10,0,Reference
6,4,K's tau,PC20,0.00523464339990979,Reference
6,4,LR,PC10,0.00779148274838423,Proposed
6,4,LR,PC20,0.00372311793346267,Proposed
6,4,PCA,PC10,0.00912048840683195,Reference
6,4,PCA,PC20,0.00601976799178476,Reference
6,4,PCP,PC10,0.00660693516836665,Reference
6,4,PCP,PC20,0.00679665161639888,Reference
6,4,PcaGrid,PC10,0.00118111859421437,Reference
6,4,PcaGrid,PC20,0.00135335428461958,Reference
6,4,PcaHubert,PC10,0.00470214483795067,Reference
6,4,PcaHubert,PC20,-0.00171933590287883,Reference
6,4,Quad,PC10,0.0028331446224979,Proposed
6,4,Quad,PC20,-0.000715899068901291,Proposed
6,4,Shell,PC10,0.000421544812510827,Proposed
6,4,Shell,PC20,0.00445145948901375,Proposed
6,4,Winsor,PC10,0.000145765299571184,Proposed
6,4,Winsor,PC20,0.00675363943512553,Proposed
6,5,Ball,PC10,0.491758561610905,Proposed
6,5,Ball,PC20,0.0051578434935575,Proposed
6,5,K's tau,PC10,0.546048291172548,Reference
6,5,K's tau,PC20,0.0080429964217755,Reference
6,5,LR,PC10,0.539686624265368,Proposed
6,5,LR,PC20,0.00168656081821733,Proposed
6,5,PCA,PC10,0.495315069915522,Reference
6,5,PCA,PC20,0.00749528459827649,Reference
6,5,PCP,PC10,0.000882766576881267,Reference
6,5,PCP,PC20,-0.000713482338962701,Reference
6,5,PcaGrid,PC10,-0.00104453671442617,Reference
6,5,PcaGrid,PC20,0.00650423123758055,Reference
6,5,PcaHubert,PC10,0.525176852607835,Reference
6,5,PcaHubert,PC20,0.00496394110514497,Reference
6,5,Quad,PC10,0.471550583077717,Proposed
6,5,Quad,PC20,0.0135434651335973,Proposed
6,5,Shell,PC10,0.418797890063473,Proposed
6,5,Shell,PC20,0.0012949294640816,Proposed
6,5,Winsor,PC10,0.4636047379296,Proposed
6,5,Winsor,PC20,0.00889431625447786,Proposed
6,6,Ball,PC10,-0.00257953777162612,Proposed
6,6,Ball,PC20,0.000358664557653301,Proposed
6,6,K's tau,PC10,0,Reference
6,6,K's tau,PC20,0.00177660258929119,Reference
6,6,LR,PC10,-0.00111702929196547,Proposed
6,6,LR,PC20,0.00580834237249724,Proposed
6,6,PCA,PC10,0.0562921539128427,Reference
6,6,PCA,PC20,0.00247750247885957,Reference
6,6,PCP,PC10,0.00452392177396133,Reference
6,6,PCP,PC20,0.00393904180026242,Reference
6,6,PcaGrid,PC10,0.000465591560901316,Reference
6,6,PcaGrid,PC20,3.42252561933736e-05,Reference
6,6,PcaHubert,PC10,0.00350851167775579,Reference
6,6,PcaHubert,PC20,0.00332780416569987,Reference
6,6,Quad,PC10,-0.000997501745477211,Proposed
6,6,Quad,PC20,0.00242664759387972,Proposed
6,6,Shell,PC10,-0.00141511131330926,Proposed
6,6,Shell,PC20,0.00446768016978372,Proposed
6,6,Winsor,PC10,0.00257836505289861,Proposed
6,6,Winsor,PC20,0.00421862657140094,Proposed
6,7,Ball,PC10,0.258545788424895,Proposed
6,7,Ball,PC20,0.000274891060798486,Proposed
6,7,K's tau,PC10,0.404643003254078,Reference
6,7,K's tau,PC20,0.00100668407123684,Reference
6,7,LR,PC10,0.00645149811146935,Proposed
6,7,LR,PC20,-0.000996564440311485,Proposed
6,7,PCA,PC10,0.38787980110827,Reference
6,7,PCA,PC20,0.00064698263223759,Reference
6,7,PCP,PC10,0.000493846021071169,Reference
6,7,PCP,PC20,0.00161896204098032,Reference
6,7,PcaGrid,PC10,-0.000603568366480056,Reference
6,7,PcaGrid,PC20,-0.000930733846764328,Reference
6,7,PcaHubert,PC10,0.0134006710774663,Reference
6,7,PcaHubert,PC20,-0.00413696745252509,Reference
6,7,Quad,PC10,0.214745792100605,Proposed
6,7,Quad,PC20,-0.000222061165273157,Proposed
6,7,Shell,PC10,0.0985660056063476,Proposed
6,7,Shell,PC20,0.00106941233927464,Proposed
6,7,Winsor,PC10,0.217835283237913,Proposed
6,7,Winsor,PC20,-0.00220042889870278,Proposed
6,8,Ball,PC10,-0.00101650584650134,Proposed
6,8,Ball,PC20,-0.0029291597195825,Proposed
6,8,K's tau,PC10,0,Reference
6,8,K's tau,PC20,0.00194376105069465,Reference
6,8,LR,PC10,-0.000582594481594899,Proposed
6,8,LR,PC20,-0.000780271165802346,Proposed
6,8,PCA,PC10,0.00178535477373759,Reference
6,8,PCA,PC20,0.000230921573096722,Reference
6,8,PCP,PC10,0.00545920677399725,Reference
6,8,PCP,PC20,0.00848392190471204,Reference
6,8,PcaGrid,PC10,0.00128465377743458,Reference
6,8,PcaGrid,PC20,-0.000702644466870281,Reference
6,8,PcaHubert,PC10,0.00962222654319219,Reference
6,8,PcaHubert,PC20,0.00770280819144983,Reference
6,8,Quad,PC10,-0.00114838348966394,Proposed
6,8,Quad,PC20,0.000187487209911299,Proposed
6,8,Shell,PC10,-0.00183738362771244,Proposed
6,8,Shell,PC20,0.0183602475475731,Proposed
6,8,Winsor,PC10,0.00228343061552351,Proposed
6,8,Winsor,PC20,0.00338085380442707,Proposed
6,9,Ball,PC10,0.00115250968992919,Proposed
6,9,Ball,PC20,0.00263269560224782,Proposed
6,9,K's tau,PC10,0.00209836979151594,Reference
6,9,K's tau,PC20,0.00315785104578636,Reference
6,9,LR,PC10,-0.00164385106683983,Proposed
6,9,LR,PC20,0.00264098740307316,Proposed
6,9,PCA,PC10,-0.0037144933805458,Reference
6,9,PCA,PC20,-0.000819359549808859,Reference
6,9,PCP,PC10,-0.00106736423536382,Reference
6,9,PCP,PC20,0.00113141200907429,Reference
6,9,PcaGrid,PC10,-0.000729588689566907,Reference
6,9,PcaGrid,PC20,0.00112659074592196,Reference
6,9,PcaHubert,PC10,-0.00120331154853303,Reference
6,9,PcaHubert,PC20,-0.000570722280419841,Reference
6,9,Quad,PC10,0.00231758450536936,Proposed
6,9,Quad,PC20,0.00165051509829336,Proposed
6,9,Shell,PC10,0.000631311056996077,Proposed
6,9,Shell,PC20,0.00100336564629232,Proposed
6,9,Winsor,PC10,0.00146808757483051,Proposed
6,9,Winsor,PC20,0.000471751206940752,Proposed
6,10,Ball,PC10,0.000468988669402677,Proposed
6,10,Ball,PC20,0.00451320749522269,Proposed
6,10,K's tau,PC10,-0.00230152614633724,Reference
6,10,K's tau,PC20,0.00245647263196288,Reference
6,10,LR,PC10,0.0118671921957453,Proposed
6,10,LR,PC20,0.00372320700387603,Proposed
6,10,PCA,PC10,-0.00332956637264148,Reference
6,10,PCA,PC20,-0.000777874069338337,Reference
6,10,PCP,PC10,0.000994030197779812,Reference
6,10,PCP,PC20,0.0038917097607591,Reference
6,10,PcaGrid,PC10,-0.00121440570887841,Reference
6,10,PcaGrid,PC20,-0.00217053349402164,Reference
6,10,PcaHubert,PC10,0.0124351553762439,Reference
6,10,PcaHubert,PC20,-0.000867495063592233,Reference
6,10,Quad,PC10,-0.0035945319994763,Proposed
6,10,Quad,PC20,-0.000526917292922631,Proposed
6,10,Shell,PC10,0.0117787475007256,Proposed
6,10,Shell,PC20,0.00523441714966673,Proposed
6,10,Winsor,PC10,0.00755459829987231,Proposed
6,10,Winsor,PC20,-0.00291033990887259,Proposed
7,1,Ball,PC10,0.624257359098619,Proposed
7,1,Ball,PC20,0.7213218226409,Proposed
7,1,K's tau,PC10,0.862022747403947,Reference
7,1,K's tau,PC20,0.87573669011607,Reference
7,1,LR,PC10,0.618289906664095,Proposed
7,1,LR,PC20,0.720417168917344,Proposed
7,1,PCA,PC10,0.581659571484811,Reference
7,1,PCA,PC20,0.696966408706713,Reference
7,1,PCP,PC10,0.983046749442815,Reference
7,1,PCP,PC20,0.661477570041939,Reference
7,1,PcaGrid,PC10,0.000621983998141069,Reference
7,1,PcaGrid,PC20,0.00996400046339219,Reference
7,1,PcaHubert,PC10,0.710774877237316,Reference
7,1,PcaHubert,PC20,0.638889390969296,Reference
7,1,Quad,PC10,0.535565376762994,Proposed
7,1,Quad,PC20,0.643365883036887,Proposed
7,1,Shell,PC10,0.694970759826294,Proposed
7,1,Shell,PC20,0.647000934398814,Proposed
7,1,Winsor,PC10,0.584082181859206,Proposed
7,1,Winsor,PC20,0.633109905234497,Proposed
7,2,Ball,PC10,0.834980826725617,Proposed
7,2,Ball,PC20,0.726817573969713,Proposed
7,2,K's tau,PC10,0.799023827587336,Reference
7,2,K's tau,PC20,0.764052901214366,Reference
7,2,LR,PC10,0.943857664926226,Proposed
7,2,LR,PC20,0.700366318935111,Proposed
7,2,PCA,PC10,0.707001751809263,Reference
7,2,PCA,PC20,0.553845535849592,Reference
7,2,PCP,PC10,0.98187587716104,Reference
7,2,PCP,PC20,0.989422169168255,Reference
7,2,PcaGrid,PC10,0.00640640181303159,Reference
7,2,PcaGrid,PC20,0.0135544652206672,Reference
7,2,PcaHubert,PC10,0.713541681140339,Reference
7,2,PcaHubert,PC20,0.664314030518854,Reference
7,2,Quad,PC10,0.666117358108879,Proposed
7,2,Quad,PC20,0.707169238380604,Proposed
7,2,Shell,PC10,0.653327715621398,Proposed
7,2,Shell,PC20,0.644841122865914,Proposed
7,2,Winsor,PC10,0.655971483360403,Proposed
7,2,Winsor,PC20,0.632087743699508,Proposed
7,3,Ball,PC10,0.821268872968192,Proposed
7,3,Ball,PC20,0.680171943500955,Proposed
7,3,K's tau,PC10,0.978783622871278,Reference
7,3,K's tau,PC20,0.808811087345691,Reference
7,3,LR,PC10,0.87334290488978,Proposed
7,3,LR,PC20,0.645946963024868,Proposed
7,3,PCA,PC10,0.818893213427713,Reference
7,3,PCA,PC20,0.621179349286873,Reference
7,3,PCP,PC10,0.982946935338652,Reference
7,3,PCP,PC20,0.658941258178102,Reference
7,3,PcaGrid,PC10,0.00316974304619419,Reference
7,3,PcaGrid,PC20,0.00626472996543119,Reference
7,3,PcaHubert,PC10,0.861737635726513,Reference
7,3,PcaHubert,PC20,0.689064715581872,Reference
7,3,Quad,PC10,0.810008681060826,Proposed
7,3,Quad,PC20,0.569011855887924,Proposed
7,3,Shell,PC10,0.846193739548993,Proposed
7,3,Shell,PC20,0.650184314273422,Proposed
7,3,Winsor,PC10,0.819895109049844,Proposed
7,3,Winsor,PC20,0.76650948941635,Proposed
7,4,Ball,PC10,0.980666969646076,Proposed
7,4,Ball,PC20,0.838454941224624,Proposed
7,4,K's tau,PC10,0.979070391771172,Reference
7,4,K's tau,PC20,0.9797538345281,Reference
7,4,LR,PC10,0.700152758059418,Proposed
7,4,LR,PC20,0.603322397534152,Proposed
7,4,PCA,PC10,0.665072490625202,Reference
7,4,PCA,PC20,0.601486100165076,Reference
7,4,PCP,PC10,0.980557646907415,Reference
7,4,PCP,PC20,0.982751635956536,Reference
7,4,PcaGrid,PC10,0.00629163574119666,Reference
7,4,PcaGrid,PC20,0.000518026097845383,Reference
7,4,PcaHubert,PC10,0.966600362289025,Reference
7,4,PcaHubert,PC20,0.793730769481517,Reference
7,4,Quad,PC10,0.662593612218387,Proposed
7,4,Quad,PC20,0.65364196511455,Proposed
7,4,Shell,PC10,0.672016348919456,Proposed
7,4,Shell,PC20,0.560346467068791,Proposed
7,4,Winsor,PC10,0.670169002619756,Proposed
7,4,Winsor,PC20,0.600862339987275,Proposed
7,5,Ball,PC10,0.663640948449038,Proposed
7,5,Ball,PC20,0.750143547491462,Proposed
7,5,K's tau,PC10,0.596214649658869,Reference
7,5,K's tau,PC20,0.989636966923381,Reference
7,5,LR,PC10,0.674722346423098,Proposed
7,5,LR,PC20,0.749980155200875,Proposed
7,5,PCA,PC10,0.597017553761135,Reference
7,5,PCA,PC20,0.650399305909842,Reference
7,5,PCP,PC10,0.992707946558464,Reference
7,5,PCP,PC20,0.770189341110623,Reference
7,5,PcaGrid,PC10,0.000623668408771611,Reference
7,5,PcaGrid,PC20,-0.00134425791431479,Reference
7,5,PcaHubert,PC10,0.985468003012029,Reference
7,5,PcaHubert,PC20,0.756663473788209,Reference
7,5,Quad,PC10,0.634355221308206,Proposed
7,5,Quad,PC20,0.664705462804185,Proposed
7,5,Shell,PC10,0.668071852732648,Proposed
7,5,Shell,PC20,0.629861565194078,Proposed
7,5,Winsor,PC10,0.663528841832766,Proposed
7,5,Winsor,PC20,0.714655204507779,Proposed
7,6,Ball,PC10,0.723803802148874,Proposed
7,6,Ball,PC20,0.71216150174206,Proposed
7,6,K's tau,PC10,0.971078747357501,Reference
7,6,K's tau,PC20,0.812347240941918,Reference
7,6,LR,PC10,0.689392055021437,Proposed
7,6,LR,PC20,0.601065991028613,Proposed
7,6,PCA,PC10,0.647867233498762,Reference
7,6,PCA,PC20,0.780568442793134,Reference
7,6,PCP,PC10,0.982154336433642,Reference
7,6,PCP,PC20,0.9812941940644,Reference
7,6,PcaGrid,PC10,-0.000835317577546089,Reference
7,6,PcaGrid,PC20,0.000915041566883255,Reference
7,6,PcaHubert,PC10,0.703527534121793,Reference
7,6,PcaHubert,PC20,0.87016397021476,Reference
7,6,Quad,PC10,0.58546095287771,Proposed
7,6,Quad,PC20,0.669553379336102,Proposed
7,6,Shell,PC10,0.64674280914624,Proposed
7,6,Shell,PC20,0.700740967627985,Proposed
7,6,Winsor,PC10,0.664572441859204,Proposed
7,6,Winsor,PC20,0.675837631880644,Proposed
7,7,Ball,PC10,0.813178464239426,Proposed
7,7,Ball,PC20,0.707189313981209,Proposed
7,7,K's tau,PC10,0.71661917229203,Reference
7,7,K's tau,PC20,0.767704371404666,Reference
7,7,LR,PC10,0.594106431293256,Proposed
7,7,LR,PC20,0.638242947247537,Proposed
7,7,PCA,PC10,0.564099388376243,Reference
7,7,PCA,PC20,0.637251101355932,Reference
7,7,PCP,PC10,0.977534192887338,Reference
7,7,PCP,PC20,0.718502604686969,Reference
7,7,PcaGrid,PC10,0.000285603988839449,Reference
7,7,PcaGrid,PC20,6.57511780444033e-05,Reference
7,7,PcaHubert,PC10,0.632498299429788,Reference
7,7,PcaHubert,PC20,0.590422381331651,Reference
7,7,Quad,PC10,0.5409054252168,Proposed
7,7,Quad,PC20,0.576127797266934,Proposed
7,7,Shell,PC10,0.709001178492567,Proposed
7,7,Shell,PC20,0.592778698514445,Proposed
7,7,Winsor,PC10,0.624431342978362,Proposed
7,7,Winsor,PC20,0.692021080014585,Proposed
7,8,Ball,PC10,0.976995465110866,Proposed
7,8,Ball,PC20,0.742754668275346,Proposed
7,8,K's tau,PC10,0.980524621145327,Reference
7,8,K's tau,PC20,0.953781847302516,Reference
7,8,LR,PC10,0.978937982838716,Proposed
7,8,LR,PC20,0.720809386476379,Proposed
7,8,PCA,PC10,0.732598522449051,Reference
7,8,PCA,PC20,0.698662364063609,Reference
7,8,PCP,PC10,0.973598116519943,Reference
7,8,PCP,PC20,0.590507300865029,Reference
7,8,PcaGrid,PC10,0.00395382602143252,Reference
7,8,PcaGrid,PC20,0.00348483992984197,Reference
7,8,PcaHubert,PC10,0.971689406861634,Reference
7,8,PcaHubert,PC20,0.683722799647261,Reference
7,8,Quad,PC10,0.760477848153127,Proposed
7,8,Quad,PC20,0.793946724477889,Proposed
7,8,Shell,PC10,0.718507055891747,Proposed
7,8,Shell,PC20,0.652110484318758,Proposed
7,8,Winsor,PC10,0.711301060222926,Proposed
7,8,Winsor,PC20,0.713515154727519,Proposed
7,9,Ball,PC10,0.689315026748265,Proposed
7,9,Ball,PC20,0.589988956436813,Proposed
7,9,K's tau,PC10,0.719141851807726,Reference
7,9,K's tau,PC20,0.699791077757889,Reference
7,9,LR,PC10,0.610792561555446,Proposed
7,9,LR,PC20,0.672841158521808,Proposed
7,9,PCA,PC10,0.504946332604029,Reference
7,9,PCA,PC20,0.59446119261221,Reference
7,9,PCP,PC10,0.707104551763116,Reference
7,9,PCP,PC20,0.978470540131194,Reference
7,9,PcaGrid,PC10,-0.00145044604738412,Reference
7,9,PcaGrid,PC20,0.000220100575270181,Reference
7,9,PcaHubert,PC10,0.692363673802442,Reference
7,9,PcaHubert,PC20,0.591571871133485,Reference
7,9,Quad,PC10,0.581323055486482,Proposed
7,9,Quad,PC20,0.562054274047131,Proposed
7,9,Shell,PC10,0.607533507777075,Proposed
7,9,Shell,PC20,0.589823898291697,Proposed
7,9,Winsor,PC10,0.614058698081594,Proposed
7,9,Winsor,PC20,0.662285287360555,Proposed
7,10,Ball,PC10,0.960409097675979,Proposed
7,10,Ball,PC20,0.701289379619321,Proposed
7,10,K's tau,PC10,0.957158877916068,Reference
7,10,K's tau,PC20,0.768789177564175,Reference
7,10,LR,PC10,0.713490046965983,Proposed
7,10,LR,PC20,0.709046075068249,Proposed
7,10,PCA,PC10,0.784794172366013,Reference
7,10,PCA,PC20,0.697585913875808,Reference
7,10,PCP,PC10,0.970010553874664,Reference
7,10,PCP,PC20,0.978925488997511,Reference
7,10,PcaGrid,PC10,-0.0027361022446326,Reference
7,10,PcaGrid,PC20,-0.00224993421149207,Reference
7,10,PcaHubert,PC10,0.932869523924687,Reference
7,10,PcaHubert,PC20,0.602885747917221,Reference
7,10,Quad,PC10,0.756064074401314,Proposed
7,10,Quad,PC20,0.750370917127577,Proposed
7,10,Shell,PC10,0.73389501731102,Proposed
7,10,Shell,PC20,0.611873759298924,Proposed
7,10,Winsor,PC10,0.670016647955677,Proposed
7,10,Winsor,PC20,0.673929420018508,Proposed
8,1,Ball,PC10,0.90872114962552,Proposed
8,1,Ball,PC20,0.657406813876501,Proposed
8,1,K's tau,PC10,0.831647666046862,Reference
8,1,K's tau,PC20,0.695986034018248,Reference
8,1,LR,PC10,0.559190404802631,Proposed
8,1,LR,PC20,0.646252768609518,Proposed
8,1,PCA,PC10,0.669629501404803,Reference
8,1,PCA,PC20,0.686420056457718,Reference
8,1,PCP,PC10,0.983721121082189,Reference
8,1,PCP,PC20,0.985667027907658,Reference
8,1,PcaGrid,PC10,-0.000517445982016697,Reference
8,1,PcaGrid,PC20,0.00374277685380811,Reference
8,1,PcaHubert,PC10,0.808258638437508,Reference
8,1,PcaHubert,PC20,0.66527096201768,Reference
8,1,Quad,PC10,0.804766294938137,Proposed
8,1,Quad,PC20,0.598084267575003,Proposed
8,1,Shell,PC10,0.548942633529673,Proposed
8,1,Shell,PC20,0.617350037357361,Proposed
8,1,Winsor,PC10,0.681800941893982,Proposed
8,1,Winsor,PC20,0.604202767794408,Proposed
8,2,Ball,PC10,0.872001389304473,Proposed
8,2,Ball,PC20,0.71673129781208,Proposed
8,2,K's tau,PC10,0.824264456691442,Reference
8,2,K's tau,PC20,0.722531133320698,Reference
8,2,LR,PC10,0.701557271307079,Proposed
8,2,LR,PC20,0.72076366136587,Proposed
8,2,PCA,PC10,0.715126658958245,Reference
8,2,PCA,PC20,0.656170404668925,Reference
8,2,PCP,PC10,0.98840456129515,Reference
8,2,PCP,PC20,0.986288905810238,Reference
8,2,PcaGrid,PC10,-0.000211821597399603,Reference
8,2,PcaGrid,PC20,0.0363947440913274,Reference
8,2,PcaHubert,PC10,0.723951732360353,Reference
8,2,PcaHubert,PC20,0.661622993844456,Reference
8,2,Quad,PC10,0.704742555741584,Proposed
8,2,Quad,PC20,0.638752091929859,Proposed
8,2,Shell,PC10,0.69999941983145,Proposed
8,2,Shell,PC20,0.58602199941128,Proposed
8,2,Winsor,PC10,0.705197136413976,Proposed
8,2,Winsor,PC20,0.700545259186564,Proposed
8,3,Ball,PC10,0.97907284828668,Proposed
8,3,Ball,PC20,0.626590543767453,Proposed
8,3,K's tau,PC10,0.978694133806111,Reference
8,3,K's tau,PC20,0.806028061113593,Reference
8,3,LR,PC10,0.847514718748187,Proposed
8,3,LR,PC20,0.788061758582736,Proposed
8,3,PCA,PC10,0.644875842255169,Reference
8,3,PCA,PC20,0.663196658245344,Reference
8,3,PCP,PC10,0.979282821016673,Reference
8,3,PCP,PC20,0.854674573565415,Reference
8,3,PcaGrid,PC10,8.31938241922474e-05,Reference
8,3,PcaGrid,PC20,-0.00295763071562832,Reference
8,3,PcaHubert,PC10,0.847923343792117,Reference
8,3,PcaHubert,PC20,0.760265320727025,Reference
8,3,Quad,PC10,0.672761483729269,Proposed
8,3,Quad,PC20,0.62453010785589,Proposed
8,3,Shell,PC10,0.773830234565145,Proposed
8,3,Shell,PC20,0.640472517739012,Proposed
8,3,Winsor,PC10,0.794419615050821,Proposed
8,3,Winsor,PC20,0.77041363385833,Proposed
8,4,Ball,PC10,0.978758765060651,Proposed
8,4,Ball,PC20,0.683867583622995,Proposed
8,4,K's tau,PC10,0.955620013907398,Reference
8,4,K's tau,PC20,0.795151516142858,Reference
8,4,LR,PC10,0.978057549456733,Proposed
8,4,LR,PC20,0.72336083408448,Proposed
8,4,PCA,PC10,0.682598717212096,Reference
8,4,PCA,PC20,0.64031198946331,Reference
8,4,PCP,PC10,0.981533800560148,Reference
8,4,PCP,PC20,0.9828404871401,Reference
8,4,PcaGrid,PC10,-0.00045393462483085,Reference
8,4,PcaGrid,PC20,9.35777536331071e-05,Reference
8,4,PcaHubert,PC10,0.95467512118984,Reference
8,4,PcaHubert,PC20,0.665011123037127,Reference
8,4,Quad,PC10,0.609698100852475,Proposed
8,4,Quad,PC20,0.616473792188343,Proposed
8,4,Shell,PC10,0.688185421824238,Proposed
8,4,Shell,PC20,0.665307159826283,Proposed
8,4,Winsor,PC10,0.708664687600061,Proposed
8,4,Winsor,PC20,0.649746854727794,Proposed
8,5,Ball,PC10,0.986675242201605,Proposed
8,5,Ball,PC20,0.788000123862102,Proposed
8,5,K's tau,PC10,0.982207276674736,Reference
8,5,K's tau,PC20,0.842131432635932,Reference
8,5,LR,PC10,0.621789781286713,Proposed
8,5,LR,PC20,0.682873438423581,Proposed
8,5,PCA,PC10,0.674727962972394,Reference
8,5,PCA,PC20,0.639032113895899,Reference
8,5,PCP,PC10,0.991700253545655,Reference
8,5,PCP,PC20,0.653019026470633,Reference
8,5,PcaGrid,PC10,-0.0015188073467682,Reference
8,5,PcaGrid,PC20,0.0019251547493319,Reference
8,5,PcaHubert,PC10,0.772973202536178,Reference
8,5,PcaHubert,PC20,0.700962465573738,Reference
8,5,Quad,PC10,0.736369613429436,Proposed
8,5,Quad,PC20,0.593949100195926,Proposed
8,5,Shell,PC10,0.741782567172444,Proposed
8,5,Shell,PC20,0.659974511323393,Proposed
8,5,Winsor,PC10,0.570906080903576,Proposed
8,5,Winsor,PC20,0.65974179686068,Proposed
8,6,Ball,PC10,0.887378170876962,Proposed
8,6,Ball,PC20,0.710826223920474,Proposed
8,6,K's tau,PC10,0.96918423552897,Reference
8,6,K's tau,PC20,0.923011710893474,Reference
8,6,LR,PC10,0.637442844854523,Proposed
8,6,LR,PC20,0.638732456443317,Proposed
8,6,PCA,PC10,0.832502434954953,Reference
8,6,PCA,PC20,0.660224188610537,Reference
8,6,PCP,PC10,0.973070773202234,Reference
8,6,PCP,PC20,0.981506780347049,Reference
8,6,PcaGrid,PC10,0.000319536762001606,Reference
8,6,PcaGrid,PC20,0.00425461676554682,Reference
8,6,PcaHubert,PC10,0.962817128282195,Reference
8,6,PcaHubert,PC20,0.807716284735401,Reference
8,6,Quad,PC10,0.685892362589132,Proposed
8,6,Quad,PC20,0.691227016420092,Proposed
8,6,Shell,PC10,0.651205247577429,Proposed
8,6,Shell,PC20,0.637904078536097,Proposed
8,6,Winsor,PC10,0.766447889682256,Proposed
8,6,Winsor,PC20,0.581121296286804,Proposed
8,7,Ball,PC10,0.811905561714137,Proposed
8,7,Ball,PC20,0.811969535108324,Proposed
8,7,K's tau,PC10,0.782488291220364,Reference
8,7,K's tau,PC20,0.728872313850111,Reference
8,7,LR,PC10,0.745770441824063,Proposed
8,7,LR,PC20,0.815574455351811,Proposed
8,7,PCA,PC10,0.801244030389936,Reference
8,7,PCA,PC20,0.767598747735672,Reference
8,7,PCP,PC10,0.978650945897653,Reference
8,7,PCP,PC20,0.588911854518678,Reference
8,7,PcaGrid,PC10,-0.00161038926869956,Reference
8,7,PcaGrid,PC20,0.00468417081529629,Reference
8,7,PcaHubert,PC10,0.735933677393098,Reference
8,7,PcaHubert,PC20,0.666429558916515,Reference
8,7,Quad,PC10,0.792704705278012,Proposed
8,7,Quad,PC20,0.683277519713438,Proposed
8,7,Shell,PC10,0.751512703379101,Proposed
8,7,Shell,PC20,0.647550066440665,Proposed
8,7,Winsor,PC10,0.792426860892849,Proposed
8,7,Winsor,PC20,0.741744653348831,Proposed
8,8,Ball,PC10,0.976530468060601,Proposed
8,8,Ball,PC20,0.724898791176831,Proposed
8,8,K's tau,PC10,0.980343163198017,Reference
8,8,K's tau,PC20,0.813542482436484,Reference
8,8,LR,PC10,0.975920782376366,Proposed
8,8,LR,PC20,0.724084133970435,Proposed
8,8,PCA,PC10,0.833974304105944,Reference
8,8,PCA,PC20,0.675335692028451,Reference
8,8,PCP,PC10,0.975847302747278,Reference
8,8,PCP,PC20,0.633835898821784,Reference
8,8,PcaGrid,PC10,0.00244812277041306,Reference
8,8,PcaGrid,PC20,0.00361966835946031,Reference
8,8,PcaHubert,PC10,0.972209087948196,Reference
8,8,PcaHubert,PC20,0.646287802793234,Reference
8,8,Quad,PC10,0.792971930406805,Proposed
8,8,Quad,PC20,0.664496869344721,Proposed
8,8,Shell,PC10,0.787157392422933,Proposed
8,8,Shell,PC20,0.717625855194654,Proposed
8,8,Winsor,PC10,0.773549434347682,Proposed
8,8,Winsor,PC20,0.654349185705384,Proposed
8,9,Ball,PC10,0.69776083726169,Proposed
8,9,Ball,PC20,0.636344927145042,Proposed
8,9,K's tau,PC10,0.709630095298365,Reference
8,9,K's tau,PC20,0.798147237571627,Reference
8,9,LR,PC10,0.725029878045664,Proposed
8,9,LR,PC20,0.572761858501645,Proposed
8,9,PCA,PC10,0.587767548226137,Reference
8,9,PCA,PC20,0.581112706861925,Reference
8,9,PCP,PC10,0.968413700145537,Reference
8,9,PCP,PC20,0.642283332461784,Reference
8,9,PcaGrid,PC10,-0.00156003988768801,Reference
8,9,PcaGrid,PC20,0.000367327723965047,Reference
8,9,PcaHubert,PC10,0.703518251142846,Reference
8,9,PcaHubert,PC20,0.574330609278853,Reference
8,9,Quad,PC10,0.60273196107799,Proposed
8,9,Quad,PC20,0.618733880498999,Proposed
8,9,Shell,PC10,0.662204229452177,Proposed
8,9,Shell,PC20,0.5926263624365,Proposed
8,9,Winsor,PC10,0.684597899659482,Proposed
8,9,Winsor,PC20,0.651545511761504,Proposed
8,10,Ball,PC10,0.959841682470025,Proposed
8,10,Ball,PC20,0.704629600515127,Proposed
8,10,K's tau,PC10,0.958635138572056,Reference
8,10,K's tau,PC20,0.853256815125429,Reference
8,10,LR,PC10,0.864249107427624,Proposed
8,10,LR,PC20,0.714513716686591,Proposed
8,10,PCA,PC10,0.805037117081188,Reference
8,10,PCA,PC20,0.695447756543254,Reference
8,10,PCP,PC10,0.974287894305115,Reference
8,10,PCP,PC20,0.974374244541301,Reference
8,10,PcaGrid,PC10,0.00503680366794134,Reference
8,10,PcaGrid,PC20,0.00185692503537644,Reference
8,10,PcaHubert,PC10,0.932999145760403,Reference
8,10,PcaHubert,PC20,0.658008508824603,Reference
8,10,Quad,PC10,0.755838101837892,Proposed
8,10,Quad,PC20,0.627787318495206,Proposed
8,10,Shell,PC10,0.731058488613497,Proposed
8,10,Shell,PC20,0.713394311488016,Proposed
8,10,Winsor,PC10,0.768305296527382,Proposed
8,10,Winsor,PC20,0.629270080931561,Proposed
9,1,Ball,PC10,0.625748248161485,Proposed
