BaseID,Replicate,ParamID,Condition,dropout_mid,doublet_frac,cell_frac,meanlog,Method,PCwisePC10,PCwisePC20
1,1,6,dropout,3,,,,PcaHubert,0.229380785898907,0.118677155827457
1,1,6,dropout,3,,,,Quad,0.228895375338545,0.129058881851423
1,1,6,dropout,3,,,,Shell,0.225859083251201,0.124603021074963
1,1,6,dropout,3,,,,Winsor,0.225556739544868,0.128446577980903
1,2,6,dropout,3,,,,Ball,0.251822896242782,0.140062722555694
1,2,6,dropout,3,,,,K's tau,0.254842395129518,0.137174558084943
1,2,6,dropout,3,,,,LR,0.244301445241109,0.133264663051148
1,2,6,dropout,3,,,,PCA,0.248190971936038,0.134915869949729
1,2,6,dropout,3,,,,PCP,0.0643226979784414,0.0349342223288392
1,2,6,dropout,3,,,,PcaGrid,0.000936265227240751,0.00148584922883972
1,2,6,dropout,3,,,,PcaHubert,0.21495210963964,0.116022757532472
1,2,6,dropout,3,,,,Quad,0.25218681377182,0.135121218104334
1,2,6,dropout,3,,,,Shell,0.243955124078283,0.128032294067558
1,2,6,dropout,3,,,,Winsor,0.248152777484569,0.133435363902182
1,3,6,dropout,3,,,,Ball,0.254435423666787,0.133783406644014
1,3,6,dropout,3,,,,K's tau,0.257673717438165,0.138907683389575
1,3,6,dropout,3,,,,LR,0.255565573778583,0.138752176459375
1,3,6,dropout,3,,,,PCA,0.255577179109526,0.13509459668422
1,3,6,dropout,3,,,,PCP,0.0640353906915973,0.0349606007397508
1,3,6,dropout,3,,,,PcaGrid,0.00140362447206435,0.00108758562033834
1,3,6,dropout,3,,,,PcaHubert,0.221553139406917,0.123176086861507
1,3,6,dropout,3,,,,Quad,0.254648567172379,0.135584287110865
1,3,6,dropout,3,,,,Shell,0.252750521747958,0.135469851204556
1,3,6,dropout,3,,,,Winsor,0.253420525356292,0.13573970905844
1,4,6,dropout,3,,,,Ball,0.229747837641383,0.125883278664871
1,4,6,dropout,3,,,,K's tau,0.225237796755247,0.122976091614116
1,4,6,dropout,3,,,,LR,0.226755606143131,0.121489694189182
1,4,6,dropout,3,,,,PCA,0.226938812377633,0.123944100759361
1,4,6,dropout,3,,,,PCP,0.0689337350591012,0.0367349596282586
1,4,6,dropout,3,,,,PcaGrid,0.00189127559061714,0.00171493214889592
1,4,6,dropout,3,,,,PcaHubert,0.199194068453165,0.107552491397033
1,4,6,dropout,3,,,,Quad,0.22019548297495,0.118518550919483
1,4,6,dropout,3,,,,Shell,0.219900303112684,0.121206419093137
1,4,6,dropout,3,,,,Winsor,0.217624024172795,0.118291844440255
1,5,6,dropout,3,,,,Ball,0.274430406293007,0.147522744138924
1,5,6,dropout,3,,,,K's tau,0.277857622089628,0.147535060819191
1,5,6,dropout,3,,,,LR,0.276831178045327,0.146453986775551
1,5,6,dropout,3,,,,PCA,0.274858380699254,0.14872575980087
1,5,6,dropout,3,,,,PCP,0.0683319219301993,0.0404475151733407
1,5,6,dropout,3,,,,PcaGrid,0.00113736524479001,0.00113734094075377
1,5,6,dropout,3,,,,PcaHubert,0.258417130676363,0.139234929480835
1,5,6,dropout,3,,,,Quad,0.277445263636003,0.151492657251095
1,5,6,dropout,3,,,,Shell,0.272452510111986,0.147019982853847
1,5,6,dropout,3,,,,Winsor,0.277039589714251,0.151776428841463
1,6,6,dropout,3,,,,Ball,0.188326822516636,0.100118521146938
1,6,6,dropout,3,,,,K's tau,0.205200950974434,0.110331165796066
1,6,6,dropout,3,,,,LR,0.194551365105736,0.10413856956956
1,6,6,dropout,3,,,,PCA,0.199860954429166,0.112170547320477
1,6,6,dropout,3,,,,PCP,0.0541746337850081,0.0306777707689741
1,6,6,dropout,3,,,,PcaGrid,0.000887593153628613,0.00191705206347358
1,6,6,dropout,3,,,,PcaHubert,0.172259523401381,0.0987179776185674
1,6,6,dropout,3,,,,Quad,0.204931284651175,0.117442866962607
1,6,6,dropout,3,,,,Shell,0.205841179188436,0.115493350788295
1,6,6,dropout,3,,,,Winsor,0.203424576599982,0.115671493642518
1,7,6,dropout,3,,,,Ball,0.23711130253117,0.127715296062742
1,7,6,dropout,3,,,,K's tau,0.234447247385674,0.127965388100366
1,7,6,dropout,3,,,,LR,0.233560033825484,0.125751250035619
1,7,6,dropout,3,,,,PCA,0.24559239669554,0.13206162016876
1,7,6,dropout,3,,,,PCP,0.0654190236161542,0.0363776588216503
1,7,6,dropout,3,,,,PcaGrid,0.000859037470665402,0.00171408831944526
1,7,6,dropout,3,,,,PcaHubert,0.211363414270303,0.115867926579633
1,7,6,dropout,3,,,,Quad,0.241029080108883,0.126894126407816
1,7,6,dropout,3,,,,Shell,0.239488582746383,0.131920099639196
1,7,6,dropout,3,,,,Winsor,0.243745113836957,0.131411061407699
1,8,6,dropout,3,,,,Ball,0.237705861163348,0.128035519413311
1,8,6,dropout,3,,,,K's tau,0.239546545003549,0.126828161892266
1,8,6,dropout,3,,,,LR,0.238613780088336,0.128919485255474
1,8,6,dropout,3,,,,PCA,0.235232640650764,0.131376935922195
1,8,6,dropout,3,,,,PCP,0.0891302382216275,0.0481435368853756
1,8,6,dropout,3,,,,PcaGrid,0.000962127444503552,0.00141731197158794
1,8,6,dropout,3,,,,PcaHubert,0.211542454907031,0.113997448888567
1,8,6,dropout,3,,,,Quad,0.23221604264887,0.125219933611436
1,8,6,dropout,3,,,,Shell,0.233558699601078,0.123921520650825
1,8,6,dropout,3,,,,Winsor,0.234115648631616,0.128619596965842
1,9,6,dropout,3,,,,Ball,0.24765779453168,0.130591746439416
1,9,6,dropout,3,,,,K's tau,0.252172703587856,0.131631607672611
1,9,6,dropout,3,,,,LR,0.24840601941443,0.131442695011521
1,9,6,dropout,3,,,,PCA,0.246040846636568,0.130517263311864
1,9,6,dropout,3,,,,PCP,0.0644837097824791,0.0362140343582562
1,9,6,dropout,3,,,,PcaGrid,0.00119370519036689,0.000987658178892826
1,9,6,dropout,3,,,,PcaHubert,0.233432569085719,0.12338271574774
1,9,6,dropout,3,,,,Quad,0.249667527673563,0.129428259566711
1,9,6,dropout,3,,,,Shell,0.243062871353549,0.128176802405249
1,9,6,dropout,3,,,,Winsor,0.247451837911318,0.128990773327179
1,10,6,dropout,3,,,,Ball,0.229010930567925,0.122506170315367
1,10,6,dropout,3,,,,K's tau,0.23110474476204,0.124588494641707
1,10,6,dropout,3,,,,LR,0.225154676354702,0.120866568527419
1,10,6,dropout,3,,,,PCA,0.225446467760955,0.119907756044827
1,10,6,dropout,3,,,,PCP,0.0739573774130529,0.0423968053643362
1,10,6,dropout,3,,,,PcaGrid,0.00197983120849495,0.00141851612476797
1,10,6,dropout,3,,,,PcaHubert,0.201160986121422,0.111189967587628
1,10,6,dropout,3,,,,Quad,0.223043222695104,0.1225931666482
1,10,6,dropout,3,,,,Shell,0.219648472184178,0.116550693557955
1,10,6,dropout,3,,,,Winsor,0.224326094901022,0.119399172172457
1,1,7,doublet,,0.02,,,Ball,0.871409137657503,0.691892406006813
1,1,7,doublet,,0.02,,,K's tau,0.784340464910996,0.51056821191409
1,1,7,doublet,,0.02,,,LR,0.851704984684725,0.696438304224397
1,1,7,doublet,,0.02,,,PCA,0.85613317011265,0.697060000413175
1,1,7,doublet,,0.02,,,PCP,0.939428362796697,0.696433448147332
1,1,7,doublet,,0.02,,,PcaGrid,0.000630834531979467,0.00113518443629513
1,1,7,doublet,,0.02,,,PcaHubert,0.806304178952196,0.507645283480909
1,1,7,doublet,,0.02,,,Quad,0.794271155538893,0.636984016924065
1,1,7,doublet,,0.02,,,Shell,0.870802947506723,0.723216557398229
1,1,7,doublet,,0.02,,,Winsor,0.888581358175014,0.666698247438767
1,2,7,doublet,,0.02,,,Ball,0.731644421272297,0.634725814238206
1,2,7,doublet,,0.02,,,K's tau,0.73759650807595,0.552314966523368
1,2,7,doublet,,0.02,,,LR,0.80608351360036,0.626949338640702
1,2,7,doublet,,0.02,,,PCA,0.879615074914509,0.638869829719171
1,2,7,doublet,,0.02,,,PCP,0.971319634197532,0.705720101305599
1,2,7,doublet,,0.02,,,PcaGrid,0.00122042102869879,0.00149544000816038
1,2,7,doublet,,0.02,,,PcaHubert,0.622333903667298,0.402674284433728
1,2,7,doublet,,0.02,,,Quad,0.851364386194119,0.696024069402295
1,2,7,doublet,,0.02,,,Shell,0.895809220913664,0.8166314116948
1,2,7,doublet,,0.02,,,Winsor,0.8747131800743,0.683339796141842
1,3,7,doublet,,0.02,,,Ball,0.92947233261967,0.62520179663449
1,3,7,doublet,,0.02,,,K's tau,0.806338673782462,0.603333776304284
1,3,7,doublet,,0.02,,,LR,0.929701945332509,0.65933770908738
1,3,7,doublet,,0.02,,,PCA,0.769591405429513,0.592560930885692
1,3,7,doublet,,0.02,,,PCP,0.862284735447415,0.673739943217705
1,3,7,doublet,,0.02,,,PcaGrid,0.182862835361943,0.189003816712055
1,3,7,doublet,,0.02,,,PcaHubert,0.590977069101656,0.487399424094853
1,3,7,doublet,,0.02,,,Quad,0.821947935667274,0.652946752305536
1,3,7,doublet,,0.02,,,Shell,0.905427231945394,0.702688074355926
1,3,7,doublet,,0.02,,,Winsor,0.830827684714167,0.673114193030342
1,4,7,doublet,,0.02,,,Ball,0.834226423412393,0.659257624889864
1,4,7,doublet,,0.02,,,K's tau,0.753372032066292,0.607235285594289
1,4,7,doublet,,0.02,,,LR,0.772485033908826,0.547491407905951
1,4,7,doublet,,0.02,,,PCA,0.723172566618598,0.635881307838541
1,4,7,doublet,,0.02,,,PCP,0.712151326821782,0.579470176407067
1,4,7,doublet,,0.02,,,PcaGrid,0.09985853084141,0.0505178721519517
1,4,7,doublet,,0.02,,,PcaHubert,0.758051831713759,0.56143521400504
1,4,7,doublet,,0.02,,,Quad,0.680905550672035,0.579630079627799
1,4,7,doublet,,0.02,,,Shell,0.843173894822697,0.741938374843914
1,4,7,doublet,,0.02,,,Winsor,0.675517436676651,0.588003227834555
1,5,7,doublet,,0.02,,,Ball,0.833100643423356,0.591038946309141
1,5,7,doublet,,0.02,,,K's tau,0.883472344269631,0.595099938069772
1,5,7,doublet,,0.02,,,LR,0.830608129353716,0.655449764012483
1,5,7,doublet,,0.02,,,PCA,0.874190955242225,0.625411518627217
1,5,7,doublet,,0.02,,,PCP,0.782190908846485,0.686671881167614
1,5,7,doublet,,0.02,,,PcaGrid,0.094871434635925,0.0815119034099459
1,5,7,doublet,,0.02,,,PcaHubert,0.741646464067128,0.493731926565465
1,5,7,doublet,,0.02,,,Quad,0.882139293783955,0.632822440104783
1,5,7,doublet,,0.02,,,Shell,0.862842213159128,0.678272996040148
1,5,7,doublet,,0.02,,,Winsor,0.86705227285242,0.631117897864115
1,6,7,doublet,,0.02,,,Ball,0.888826332021704,0.635191908096992
1,6,7,doublet,,0.02,,,K's tau,0.873975925797781,0.610385288765061
1,6,7,doublet,,0.02,,,LR,0.881151381593826,0.642885024326579
1,6,7,doublet,,0.02,,,PCA,0.847818350148555,0.619478808643599
1,6,7,doublet,,0.02,,,PCP,0.928985340615095,0.665517777981384
1,6,7,doublet,,0.02,,,PcaGrid,0.0980110827707202,0.10105203921072
1,6,7,doublet,,0.02,,,PcaHubert,0.658018320788278,0.556877395398703
1,6,7,doublet,,0.02,,,Quad,0.893716543441989,0.734816716619747
1,6,7,doublet,,0.02,,,Shell,0.909846358629314,0.755940372050948
1,6,7,doublet,,0.02,,,Winsor,0.876256852105091,0.746214870650391
1,7,7,doublet,,0.02,,,Ball,0.74183476804082,0.609899912925642
1,7,7,doublet,,0.02,,,K's tau,0.755867678650579,0.607076182398052
1,7,7,doublet,,0.02,,,LR,0.782806990518814,0.59922528586458
1,7,7,doublet,,0.02,,,PCA,0.765038380181047,0.582321008985489
1,7,7,doublet,,0.02,,,PCP,0.89182267235777,0.671723738809639
1,7,7,doublet,,0.02,,,PcaGrid,0.000688788158053824,0.0950105414779262
1,7,7,doublet,,0.02,,,PcaHubert,0.590643614144403,0.505963859103435
1,7,7,doublet,,0.02,,,Quad,0.815680428639272,0.563686040596256
1,7,7,doublet,,0.02,,,Shell,0.851776244741838,0.630864941868707
1,7,7,doublet,,0.02,,,Winsor,0.888804878588336,0.639123980333626
1,8,7,doublet,,0.02,,,Ball,0.894304868526587,0.676787545682717
1,8,7,doublet,,0.02,,,K's tau,0.778851960998786,0.538598192041268
1,8,7,doublet,,0.02,,,LR,0.863556301393193,0.593785910567898
1,8,7,doublet,,0.02,,,PCA,0.853195170170019,0.62359085428465
1,8,7,doublet,,0.02,,,PCP,0.894417031617864,0.687221120346695
1,8,7,doublet,,0.02,,,PcaGrid,0.098804533837347,0.0496136697195236
1,8,7,doublet,,0.02,,,PcaHubert,0.551343535313649,0.44111477986905
1,8,7,doublet,,0.02,,,Quad,0.891232065685471,0.629333915231095
1,8,7,doublet,,0.02,,,Shell,0.834646148633874,0.66261346625534
1,8,7,doublet,,0.02,,,Winsor,0.88487340279823,0.635719735106501
1,9,7,doublet,,0.02,,,Ball,0.830545845798644,0.558167017835746
1,9,7,doublet,,0.02,,,K's tau,0.751323947972323,0.519609884935991
1,9,7,doublet,,0.02,,,LR,0.78077852653676,0.57685868090253
1,9,7,doublet,,0.02,,,PCA,0.728125934236032,0.67472142562906
1,9,7,doublet,,0.02,,,PCP,0.901909705256646,0.749506385597477
1,9,7,doublet,,0.02,,,PcaGrid,0.000614080432993271,0.122532173896746
1,9,7,doublet,,0.02,,,PcaHubert,0.673346361629799,0.508708194902511
1,9,7,doublet,,0.02,,,Quad,0.77974165798058,0.649272260743728
1,9,7,doublet,,0.02,,,Shell,0.828659808160488,0.71503127055936
1,9,7,doublet,,0.02,,,Winsor,0.742354999279122,0.668203477186537
1,10,7,doublet,,0.02,,,Ball,0.787040659156504,0.603184181395489
1,10,7,doublet,,0.02,,,K's tau,0.754374312801993,0.532515115005962
1,10,7,doublet,,0.02,,,LR,0.767256836497606,0.580567376951795
1,10,7,doublet,,0.02,,,PCA,0.825199083672884,0.590605347671351
1,10,7,doublet,,0.02,,,PCP,0.857694524024855,0.688028801097464
1,10,7,doublet,,0.02,,,PcaGrid,0.0944262617088184,0.096380526650854
1,10,7,doublet,,0.02,,,PcaHubert,0.482459658564945,0.369960244374759
1,10,7,doublet,,0.02,,,Quad,0.834532873632978,0.640436060113683
1,10,7,doublet,,0.02,,,Shell,0.783112132202178,0.642918203022259
1,10,7,doublet,,0.02,,,Winsor,0.839556068943126,0.619650501581895
1,1,8,doublet,,0.05,,,Ball,0.615492569417169,0.458599187305215
1,1,8,doublet,,0.05,,,K's tau,0.635787242423933,0.410656764647553
1,1,8,doublet,,0.05,,,LR,0.705538922412935,0.526929041559953
1,1,8,doublet,,0.05,,,PCA,0.754782402859988,0.474221908397549
1,1,8,doublet,,0.05,,,PCP,0.896576211308883,0.641184650522552
1,1,8,doublet,,0.05,,,PcaGrid,0.0965178113549725,0.0488240015148284
1,1,8,doublet,,0.05,,,PcaHubert,0.599185675921442,0.409762979698385
1,1,8,doublet,,0.05,,,Quad,0.697459202321379,0.478397312355655
1,1,8,doublet,,0.05,,,Shell,0.775076839869138,0.574080527714674
1,1,8,doublet,,0.05,,,Winsor,0.652636458569805,0.463151471423003
1,2,8,doublet,,0.05,,,Ball,0.697799331116241,0.442922103515379
1,2,8,doublet,,0.05,,,K's tau,0.715454381006502,0.500884130951193
1,2,8,doublet,,0.05,,,LR,0.672679373700633,0.450878395188545
1,2,8,doublet,,0.05,,,PCA,0.669078604704767,0.562993362047776
1,2,8,doublet,,0.05,,,PCP,0.879573141218393,0.591416916053881
1,2,8,doublet,,0.05,,,PcaGrid,0.000341820107569634,0.00044162521289313
1,2,8,doublet,,0.05,,,PcaHubert,0.643322376944201,0.421389575342019
1,2,8,doublet,,0.05,,,Quad,0.648430678055081,0.476282949547004
1,2,8,doublet,,0.05,,,Shell,0.707432973449179,0.489182345255197
1,2,8,doublet,,0.05,,,Winsor,0.661265482718397,0.49310485426373
1,3,8,doublet,,0.05,,,Ball,0.856278830481375,0.535384417410055
1,3,8,doublet,,0.05,,,K's tau,0.646543401275658,0.418581286745174
1,3,8,doublet,,0.05,,,LR,0.847247014949505,0.569439266906551
1,3,8,doublet,,0.05,,,PCA,0.859998560302707,0.546583874275125
1,3,8,doublet,,0.05,,,PCP,0.719494132718805,0.492121619962606
1,3,8,doublet,,0.05,,,PcaGrid,0.00240938614079002,0.00838437228599889
1,3,8,doublet,,0.05,,,PcaHubert,0.493085654767551,0.288613624832157
1,3,8,doublet,,0.05,,,Quad,0.824633456489177,0.507849553719369
1,3,8,doublet,,0.05,,,Shell,0.870681046900591,0.573488694899504
1,3,8,doublet,,0.05,,,Winsor,0.832312275481452,0.509141330746978
1,4,8,doublet,,0.05,,,Ball,0.725061896235948,0.441536813148233
1,4,8,doublet,,0.05,,,K's tau,0.64431663481456,0.456684698898819
1,4,8,doublet,,0.05,,,LR,0.740714604835383,0.489099255260467
1,4,8,doublet,,0.05,,,PCA,0.722032256050606,0.495106450458788
1,4,8,doublet,,0.05,,,PCP,0.725679569797075,0.5332705381365
1,4,8,doublet,,0.05,,,PcaGrid,0.0930612733175177,0.0498922876704855
1,4,8,doublet,,0.05,,,PcaHubert,0.522829270898301,0.383450992019665
1,4,8,doublet,,0.05,,,Quad,0.765899070286865,0.469006489172712
1,4,8,doublet,,0.05,,,Shell,0.822627217444203,0.561632717820412
1,4,8,doublet,,0.05,,,Winsor,0.750932282486898,0.504807584020196
1,5,8,doublet,,0.05,,,Ball,0.559469293133418,0.378931455593072
1,5,8,doublet,,0.05,,,K's tau,0.619835135217193,0.447704156224863
1,5,8,doublet,,0.05,,,LR,0.537353520450353,0.343401337216157
1,5,8,doublet,,0.05,,,PCA,0.698868087072115,0.472185665768203
1,5,8,doublet,,0.05,,,PCP,0.758175135615927,0.574137777191012
1,5,8,doublet,,0.05,,,PcaGrid,0.00127520666395334,0.00113543264412526
1,5,8,doublet,,0.05,,,PcaHubert,0.641252908315175,0.455104087706956
1,5,8,doublet,,0.05,,,Quad,0.636890348383029,0.394091104724177
1,5,8,doublet,,0.05,,,Shell,0.596843825615164,0.39306223452623
1,5,8,doublet,,0.05,,,Winsor,0.641762136204468,0.424839315322236
1,6,8,doublet,,0.05,,,Ball,0.828669648652606,0.502470680925858
1,6,8,doublet,,0.05,,,K's tau,0.802122171544382,0.533529418824093
1,6,8,doublet,,0.05,,,LR,0.842236579736521,0.557588272334117
1,6,8,doublet,,0.05,,,PCA,0.748969110655455,0.56583836629913
1,6,8,doublet,,0.05,,,PCP,0.772011020803023,0.503387801698143
1,6,8,doublet,,0.05,,,PcaGrid,0.00119401320642255,0.000965537655616289
1,6,8,doublet,,0.05,,,PcaHubert,0.612111156595783,0.519204448330486
1,6,8,doublet,,0.05,,,Quad,0.82380933550491,0.578589993193051
1,6,8,doublet,,0.05,,,Shell,0.857586031510646,0.588597583686282
1,6,8,doublet,,0.05,,,Winsor,0.800225498364439,0.592103554946734
1,7,8,doublet,,0.05,,,Ball,0.71247866630501,0.463559188429772
1,7,8,doublet,,0.05,,,K's tau,0.602254478747226,0.434049864013948
1,7,8,doublet,,0.05,,,LR,0.670184215931734,0.452204201220115
1,7,8,doublet,,0.05,,,PCA,0.70060442262393,0.545738500913874
1,7,8,doublet,,0.05,,,PCP,0.692809798844943,0.438624202640187
1,7,8,doublet,,0.05,,,PcaGrid,0.000229521251847052,0.0494494013580595
1,7,8,doublet,,0.05,,,PcaHubert,0.56945303334332,0.376863375003877
1,7,8,doublet,,0.05,,,Quad,0.766352169070731,0.589404522549129
1,7,8,doublet,,0.05,,,Shell,0.775052351356963,0.528010362817282
1,7,8,doublet,,0.05,,,Winsor,0.746224940320435,0.594632393920796
1,8,8,doublet,,0.05,,,Ball,0.751094469230467,0.498947303278637
1,8,8,doublet,,0.05,,,K's tau,0.684776492399205,0.476713089110814
1,8,8,doublet,,0.05,,,LR,0.792694308304304,0.560858246304323
1,8,8,doublet,,0.05,,,PCA,0.79075022056985,0.517839445951614
1,8,8,doublet,,0.05,,,PCP,0.77466309710467,0.523154632104161
1,8,8,doublet,,0.05,,,PcaGrid,0.000767165856791417,0.0477497360007942
1,8,8,doublet,,0.05,,,PcaHubert,0.601970659698288,0.415744959765472
1,8,8,doublet,,0.05,,,Quad,0.796527222360508,0.571190488112657
1,8,8,doublet,,0.05,,,Shell,0.85571536258896,0.604410290931122
1,8,8,doublet,,0.05,,,Winsor,0.79355211015772,0.556146083380471
1,9,8,doublet,,0.05,,,Ball,0.729955147070025,0.474307367835912
1,9,8,doublet,,0.05,,,K's tau,0.647385976413695,0.403511531235316
1,9,8,doublet,,0.05,,,LR,0.720497711181658,0.546009936147376
1,9,8,doublet,,0.05,,,PCA,0.659857574514772,0.537383596077541
1,9,8,doublet,,0.05,,,PCP,0.830299509022814,0.639073229296609
1,9,8,doublet,,0.05,,,PcaGrid,0.0957277488439854,0.140989940085727
1,9,8,doublet,,0.05,,,PcaHubert,0.614808224552616,0.457172042289274
1,9,8,doublet,,0.05,,,Quad,0.73198172976626,0.619819828544199
1,9,8,doublet,,0.05,,,Shell,0.755321971926458,0.541345562550785
1,9,8,doublet,,0.05,,,Winsor,0.708293333778324,0.576308327389065
1,10,8,doublet,,0.05,,,Ball,0.742728368119969,0.526658406083684
1,10,8,doublet,,0.05,,,K's tau,0.746870061027021,0.498813213285859
1,10,8,doublet,,0.05,,,LR,0.757377983728579,0.49234173205403
1,10,8,doublet,,0.05,,,PCA,0.830497794046997,0.518812914053809
1,10,8,doublet,,0.05,,,PCP,0.849660782244868,0.6377079540731
1,10,8,doublet,,0.05,,,PcaGrid,0.00203048945991026,0.00193647834187257
1,10,8,doublet,,0.05,,,PcaHubert,0.464952793907568,0.393658176703536
1,10,8,doublet,,0.05,,,Quad,0.717174269853727,0.441853956318096
1,10,8,doublet,,0.05,,,Shell,0.747306003116219,0.494684529425153
1,10,8,doublet,,0.05,,,Winsor,0.750357474442905,0.471603605149009
1,1,9,doublet,,0.08,,,Ball,0.645374286185048,0.407837212031058
1,1,9,doublet,,0.08,,,K's tau,0.586760103455411,0.384932739676145
1,1,9,doublet,,0.08,,,LR,0.629519304883831,0.424973549751676
1,1,9,doublet,,0.08,,,PCA,0.724966027586244,0.487728250922722
1,1,9,doublet,,0.08,,,PCP,0.726296018062463,0.534341746969322
1,1,9,doublet,,0.08,,,PcaGrid,0.00204186665070695,0.00124954012763538
1,1,9,doublet,,0.08,,,PcaHubert,0.633077630855437,0.421648532237168
1,1,9,doublet,,0.08,,,Quad,0.596614882470856,0.349370538191445
1,1,9,doublet,,0.08,,,Shell,0.581187487774036,0.433794700189907
1,1,9,doublet,,0.08,,,Winsor,0.674691518435113,0.436421343655153
1,2,9,doublet,,0.08,,,Ball,0.65379408429448,0.40235842224819
1,2,9,doublet,,0.08,,,K's tau,0.651769057657581,0.381219013333482
1,2,9,doublet,,0.08,,,LR,0.683803181723606,0.470080954210687
1,2,9,doublet,,0.08,,,PCA,0.603864569825853,0.413380391509231
1,2,9,doublet,,0.08,,,PCP,0.838108691594093,0.480054191324596
1,2,9,doublet,,0.08,,,PcaGrid,0.000652749193174843,0.00093932157961982
1,2,9,doublet,,0.08,,,PcaHubert,0.572313591117163,0.354176919899624
1,2,9,doublet,,0.08,,,Quad,0.638397197458394,0.46000610786726
1,2,9,doublet,,0.08,,,Shell,0.605851571046748,0.433308225594663
1,2,9,doublet,,0.08,,,Winsor,0.636496062033127,0.447632314936579
1,3,9,doublet,,0.08,,,Ball,0.689654619461938,0.429681726575203
1,3,9,doublet,,0.08,,,K's tau,0.6680908374255,0.407442944580076
1,3,9,doublet,,0.08,,,LR,0.686401146232019,0.483461486804164
1,3,9,doublet,,0.08,,,PCA,0.594688025759749,0.415277967429403
1,3,9,doublet,,0.08,,,PCP,0.728234809860451,0.497335491794129
1,3,9,doublet,,0.08,,,PcaGrid,0.00120704424831471,0.00130511772444248
1,3,9,doublet,,0.08,,,PcaHubert,0.58787084737204,0.390991462648492
1,3,9,doublet,,0.08,,,Quad,0.71421910810209,0.450954906214308
1,3,9,doublet,,0.08,,,Shell,0.823248333604115,0.535615397566753
1,3,9,doublet,,0.08,,,Winsor,0.71417407083216,0.456499928513314
1,4,9,doublet,,0.08,,,Ball,0.677728421990893,0.4134355361437
1,4,9,doublet,,0.08,,,K's tau,0.648986369548403,0.401882479423362
1,4,9,doublet,,0.08,,,LR,0.6322444499894,0.422626671006304
1,4,9,doublet,,0.08,,,PCA,0.679367563893145,0.455732121739314
1,4,9,doublet,,0.08,,,PCP,0.743932799279622,0.522297121450917
1,4,9,doublet,,0.08,,,PcaGrid,0.00200001030345397,0.0487845664338758
1,4,9,doublet,,0.08,,,PcaHubert,0.483615449783862,0.329810795690909
1,4,9,doublet,,0.08,,,Quad,0.665357498448654,0.419813213971873
1,4,9,doublet,,0.08,,,Shell,0.627460645182129,0.426936178410954
1,4,9,doublet,,0.08,,,Winsor,0.684524829766484,0.441661859958542
1,5,9,doublet,,0.08,,,Ball,0.615581029164747,0.36560608415947
1,5,9,doublet,,0.08,,,K's tau,0.575998055165809,0.354576910322208
1,5,9,doublet,,0.08,,,LR,0.656403626466729,0.42867326154201
1,5,9,doublet,,0.08,,,PCA,0.663311944517363,0.414840683912209
1,5,9,doublet,,0.08,,,PCP,0.736500834808526,0.450995915493617
1,5,9,doublet,,0.08,,,PcaGrid,0.00112650432939873,0.001398921454743
1,5,9,doublet,,0.08,,,PcaHubert,0.561808946533487,0.381279206237736
1,5,9,doublet,,0.08,,,Quad,0.594944416140141,0.393813402242442
1,5,9,doublet,,0.08,,,Shell,0.663501737210376,0.437007207453441
1,5,9,doublet,,0.08,,,Winsor,0.648385494405901,0.431491757698883
1,6,9,doublet,,0.08,,,Ball,0.690120789589086,0.462402187606645
1,6,9,doublet,,0.08,,,K's tau,0.579659132427027,0.368994810902857
1,6,9,doublet,,0.08,,,LR,0.724863052048331,0.467043741693686
1,6,9,doublet,,0.08,,,PCA,0.785973196515703,0.510671190000175
1,6,9,doublet,,0.08,,,PCP,0.739948553532653,0.485859583822425
1,6,9,doublet,,0.08,,,PcaGrid,0.0899276464371784,0.10054012927638
1,6,9,doublet,,0.08,,,PcaHubert,0.55305642071966,0.418273155580504
1,6,9,doublet,,0.08,,,Quad,0.662691967321672,0.421860401748928
1,6,9,doublet,,0.08,,,Shell,0.786933524510039,0.531761557514635
1,6,9,doublet,,0.08,,,Winsor,0.648922577918188,0.427541215217745
1,7,9,doublet,,0.08,,,Ball,0.673443303718779,0.482524479737444
1,7,9,doublet,,0.08,,,K's tau,0.678627410746528,0.392044677331695
1,7,9,doublet,,0.08,,,LR,0.670096113973125,0.436040778467912
1,7,9,doublet,,0.08,,,PCA,0.694008810041652,0.44242250446558
1,7,9,doublet,,0.08,,,PCP,0.703642299065491,0.470140475077998
1,7,9,doublet,,0.08,,,PcaGrid,0.0116018988864855,0.00631536276024304
1,7,9,doublet,,0.08,,,PcaHubert,0.515719903789092,0.366006118270376
1,7,9,doublet,,0.08,,,Quad,0.642413134485601,0.446489844610024
1,7,9,doublet,,0.08,,,Shell,0.703225078310268,0.485392180099086
1,7,9,doublet,,0.08,,,Winsor,0.612300825325014,0.414936487236566
1,8,9,doublet,,0.08,,,Ball,0.688670460113262,0.451798424624528
1,8,9,doublet,,0.08,,,K's tau,0.632046556724927,0.416811122912092
1,8,9,doublet,,0.08,,,LR,0.688635480215592,0.486898243920479
1,8,9,doublet,,0.08,,,PCA,0.599174418858994,0.406103783943022
1,8,9,doublet,,0.08,,,PCP,0.827913690339508,0.513049467536616
1,8,9,doublet,,0.08,,,PcaGrid,0.000828366689114741,0.00121001124290507
1,8,9,doublet,,0.08,,,PcaHubert,0.552560025679652,0.387050863830906
1,8,9,doublet,,0.08,,,Quad,0.67214580778913,0.448430918500143
